time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.9993308316246696,1.141064730656166,15.804005622463395,0.13427888842430136,0.005460439370091663,0.0,-0.8396765432938789,1.5040945350880626,3.81555235482972,0.03988081212945259,-0.08977845879292282,0.0,443.9692748494438,445.4014403949506,446.35464051743566,446.13108717317743
2.4000000000000017,-1.0498127299807767,1.233482235446399,16.031560974200367,0.13817718999329376,0.0003416539263856322,0.0,-0.8426428381606383,1.5768068731530762,3.769711455774437,0.025186383600153718,-0.08518315885040831,0.0,405.2569611015924,405.6625521843913,406.9516701796102,405.63476104069014
2.4600000000000017,-1.100390671452331,1.3311747896063444,16.262466079104403,0.1420014943285537,6.279216766417697,0.0,-0.8428271336115676,1.6799436477445815,3.926476057386433,0.007282591433946632,-0.09625978117592,0.0,470.3051724684816,469.44028743221315,472.63033976235346,471.24830434862884
2.520000000000002,-1.150888093010773,1.4349430837390915,16.501525069156735,0.1427407912169567,6.274931706597128,0.0,-0.8399645248947692,1.7789711249363571,4.04169860735271,0.01222434173621303,-0.08403260800592198,0.0,458.609103634211,459.5724757404304,459.8914777532555,460.28264119280016
2.580000000000002,-1.201155337060752,1.5442370085417616,16.744307178188876,0.15387284181220018,6.271475635890315,0.0,-0.8352949181149211,1.8650804307484594,4.050785140914308,0.04636927412895064,-0.07138581462923599,0.0,427.15756980091044,428.22940824391264,424.60948684916605,427.52919057176297
2.640000000000002,-1.2510495511878759,1.6593193602491219,16.990512544857527,0.15689539769898975,6.269479549689571,0.0,-0.8276291392917559,1.9711953543545913,4.155561804387408,0.05067251452500527,-0.05597632134251912,0.0,456.9163507444535,458.1401648642498,458.2331808229232,458.57647554738713
2.700000000000002,-1.3004229684403434,1.781025954030397,17.244010272434576,0.17012492838637439,6.266113905568428,0.0,-0.8177993888503712,2.0869556341564315,4.293489037377171,0.08445989508976506,-0.05794671348015931,0.0,469.7474187218518,469.59258303022386,467.57363850456665,470.20135943028663
2.760000000000002,-1.3490861084280374,1.9107777684777107,17.510479318306547,0.18019271823444427,6.270104222501512,0.0,-0.8048877597386527,2.2391939246859467,4.587244557148363,0.058734663893771244,-0.08910534138182004,0.0,517.4571707879205,515.2560187769936,516.4285112315242,514.6143380499088
2.820000000000002,-1.3971843900473904,2.0481331179956874,17.784909775321044,0.18431577782982167,6.269976346789475,0.0,-0.7983557686439625,2.339625150554586,4.560393380090845,0.048971727519943754,-0.06525281543002596,0.0,421.49210801988346,423.54308711213747,421.34539697557034,420.5026561089492
2.880000000000002,-1.4448434718470688,2.1920781153903635,18.06037579172643,0.18993362100545585,6.26687912945221,0.0,-0.7899964293892262,2.45898441967805,4.621335164962907,0.02979970839024697,-0.07643296961540119,0.0,451.48303543782237,450.5764330612843,450.7883202468788,449.23721196841393
2.940000000000002,-1.491934854212642,2.343268682222536,18.339459467693732,0.1928996716641347,6.262327157840387,0.0,-0.7792862950532707,2.5808476839137,4.681050923633952,0.040549799965097444,-0.07998332663948779,0.0,450.8463961527451,450.5547117128585,451.0163813498916,451.88433647520594
3.000000000000002,-1.538325172479899,2.5017912413467576,18.621994107232897,0.1953294693163885,6.266161329605705,0.0,-0.7673976949745898,2.7033339505252663,4.736371061797937,0.04037801787620254,-0.04897472105702295,0.0,449.7723149307987,452.27338775606773,450.08962286548575,450.0765447786387
3.0600000000000023,-1.584075576415205,2.6674503386144566,18.90659214790852,0.19802220020835914,6.263283652520112,0.0,-0.7573579308237836,2.8187811434073495,4.750021267602061,0.033360050659055854,-0.0472190839765068,0.0,438.6843053906693,438.82861861127077,437.57111118805,436.98712555447474
3.1200000000000023,-1.6291902761624075,2.839915964904785,19.19118934722944,0.20295628550034017,6.260970188153086,0.0,-0.746274582588232,2.9304327789572864,4.736401765343881,0.013362642602036262,-0.05640700710591222,0.0,430.34178258449896,429.5615318315591,429.9757394673447,428.2781808846679
3.1800000000000024,-1.6735579407647851,3.01954727704816,19.47693969476498,0.2042046494390224,6.260286353111351,0.0,-0.7325707581783214,3.057235099191351,4.788251120700642,0.019581013031211045,-0.03956537248687813,0.0,451.11452914534203,452.47101072179447,450.0700535562133,450.57303657505963
3.2400000000000024,-1.7171181500310617,3.206644371249482,19.765063095283146,0.20606696927550505,6.26304813213231,0.0,-0.7196685755531043,3.17937670565424,4.815584178263543,0.009219358217780006,-0.015911458835086524,0.0,444.3865326490454,446.32116165832576,443.0912850842208,442.23840670136036
3.3000000000000025,-1.7599124808674933,3.4014726547616,20.056691324534345,0.2066594141951814,6.263989104447038,0.0,-0.7069277615774829,3.3147553513949504,4.904822640334292,0.005538660721030552,-0.03224161483198068,0.0,464.8329113854722,463.55123501743765,464.1244389142429,463.8353070982076
3.3600000000000025,-1.8019134023508596,3.6049547141138585,20.35624883049686,0.20697973998967267,6.266094526347921,0.0,-0.693333562169677,3.4677144899957706,5.0794724229802455,0.004313573388048774,-0.011391079894257217,0.0,488.9877353847195,490.53866410177756,491.8373075826037,491.74645933761025
3.4200000000000026,-1.843263012776293,3.8160936407924795,20.65907935785405,0.20914374722493,6.265487302507866,0.0,-0.6849322605481541,3.5703740206741506,5.015039912570872,-0.012054202961220981,-0.009337021222120313,0.0,417.56382252587673,417.7431266570803,417.871701559835,416.44216262552305
