episode,time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
86,0.4200000000000001,-19.7575128447,-0.882712562936,0.0836504285334,2.23851474155,5.86410368581,2.24027175598,0.0,-7.19480687232,0.495135184721,5.74265322286,-1.82902532836,5.60768882707,0.0,753.008186184,768.043691196,750.891485444,750.236913074
86,0.48000000000000015,-20.5849541013,-1.3571351015,0.131293635983,2.52669881971,5.75496589671,2.59500778149,0.0,-8.53930581468,1.14678772235,3.80810530526,-1.80423068099,5.20920175652,0.0,751.892892755,751.857363772,750.921216176,750.015458426
86,0.5400000000000001,-22.7212033775,-1.89486758789,0.228489679447,2.69048151828,5.64703163584,2.92552712529,0.0,-9.29091517597,2.13908332759,1.6348289349,-1.79007335882,4.8135817272,0.0,752.212448949,749.6086938,751.700503176,750.328877783
86,0.6000000000000002,-26.3048109727,-2.45857640437,0.393554186491,2.72274545144,5.53937542799,3.22792844561,0.0,-9.40533829349,3.39199956707,-0.543677390489,-1.89725895259,4.46003226837,0.0,752.431560236,749.462964142,757.976321991,750.689430138
86,0.6600000000000003,-31.4389113884,-3.01040628055,0.638123921161,2.62647245981,5.58420049047,3.50742180154,0.0,-8.90125037662,4.73320446997,-2.6613167355,-2.9354922923,4.12455623922,0.0,753.59281405,749.477093824,802.430615898,750.562603009
86,0.7200000000000003,-38.1371193195,-3.51362961474,0.941907960618,2.39735286719,1.00416861959,3.76701467834,0.0,-7.80966179791,4.88176154125,-4.98224517342,-6.35384888104,3.7868222822,0.0,755.80893905,749.834249264,910.677459055,750.408081358
86,0.7800000000000004,-45.6828689734,-3.94108848004,1.19006776798,2.07243392669,2.87359372133,4.009785456,0.0,-6.41143193656,3.51250783226,-5.4106108797,-10.0856753071,3.41400281832,0.0,758.938428139,749.593072449,944.94567121,750.275656671
86,0.8400000000000004,-52.7712873957,-4.27466255179,1.3983356225,1.76833207265,3.69016066558,4.23800230456,0.0,-4.64241145051,3.61667440731,-4.78449011632,-13.0601905186,2.97349260759,0.0,763.668984053,749.331802296,948.875878975,749.645378846
86,0.9000000000000005,-59.2156007949,-4.49076664051,1.63193897665,1.48718941958,3.61040254335,4.45200786792,0.0,-2.52390470222,4.13980206965,-4.64608208512,-15.1691060368,2.44645723707,0.0,769.703814199,749.456269056,949.659640565,749.500513301
86,0.9600000000000005,-65.0331268516,-4.57346909177,1.88739011347,1.20420335549,2.99302667011,4.65215054055,0.0,-0.214289509524,4.31840200014,-4.84341954798,-16.551324384,1.81668718703,0.0,776.286179932,749.424862238,949.776758642,749.687769609
86,1.0200000000000005,-70.0479898696,-4.51499869827,2.14743641752,0.896358868401,2.10467425751,4.8491407815,0.0,2.15893292208,4.38517527143,-5.48195833561,-17.4052523969,1.02706298554,0.0,785.474628683,749.536362105,949.241233207,749.662478008
86,1.0800000000000005,-74.3409254156,-4.31607781078,2.42344856491,0.546405391329,1.09460223119,5.06169210768,0.0,4.44854505378,4.88797095887,-6.11031862358,-17.924534415,0.0133188204036,0.0,797.004811395,749.583511225,949.206496409,749.630527704
86,1.1400000000000006,-77.9969212469,-3.98434643044,2.73618895476,0.182160302628,0.0281564711565,5.37187942773,0.0,6.55978915551,5.48250049914,-5.84923993331,-18.2297439307,-1.41062930512,0.0,816.361639601,749.914929928,948.925884256,749.4950628
86,1.2000000000000006,-79.9002554429,-3.54015762232,3.05406453593,0.0,5.21814733894,5.86463545091,0.0,8.09145715719,4.80526363762,-4.75589900085,-18.3839718771,-3.33341487853,0.0,840.833789427,750.041112961,948.133481703,749.826643986
87,0.06,-26.8191267163,-0.000827796836702,0.00105702546637,0.0597076494197,0.0627994942661,0.0669185357802,0.0,-0.0509578032087,0.0618129435083,1.9879612648,-0.676844726747,0.576427179485,0.0,905.185930136,928.116987454,784.316825026,752.180591945
87,0.12000000000000001,-26.0635346012,-0.0103966369003,0.0099858264574,0.237684970166,0.0809856972334,0.173108951515,0.0,-0.305467680843,0.244747681511,3.93561405154,-1.33415382124,1.1743738247,0.0,903.684202178,927.784206031,784.241932033,752.574929596
87,0.18,-24.8165832873,-0.0437626007855,0.0301487448913,0.529093655413,0.038284079418,0.343335044527,0.0,-0.864047716806,0.412845985062,5.75824118755,-1.87188762981,1.88988136896,0.0,893.157386242,922.920877813,779.207255901,752.18713857
87,0.23999999999999996,-23.2637926535,-0.123749994316,0.0562017528624,0.920664719245,6.21369483895,0.739838812264,0.0,-1.92024189712,0.42326496677,7.22734066753,-2.10838187276,3.13363494378,0.0,853.481875364,907.889448936,764.98330178,751.214364322
87,0.3,-21.7037432779,-0.288312594744,0.0779666921958,1.37762908789,6.08658123502,1.41451696495,0.0,-3.69551423053,0.299902531704,7.82333580819,-2.17428796703,4.7816060852,0.0,796.876792072,876.606259597,756.353145515,750.279821965
87,0.36000000000000004,-20.6289677105,-0.572608907915,0.0954400842408,1.83185195694,5.95594202942,1.86362360656,0.0,-5.7818689152,0.316747025658,7.17958196752,-2.18405330754,5.70761062805,0.0,766.095597506,824.365606142,753.276469715,749.780230826
87,0.4200000000000001,-20.4782940383,-0.975533313554,0.12246181312,2.22262280328,5.82483085159,2.20672766787,0.0,-7.60428377403,0.633853643469,5.76348942743,-2.18750698907,5.55781844647,0.0,757.082965814,770.21391575,752.633185102,749.41938346
87,0.48000000000000015,-21.4908415053,-1.47573885429,0.179352585689,2.51414421555,5.69356873362,2.56641706664,0.0,-8.99024168867,1.32429135598,3.89921357359,-2.18808739771,5.0948337125,0.0,755.50171561,751.84739936,752.700146769,749.619311052
87,0.5400000000000001,-23.8535018999,-2.04194173008,0.2897851329,2.6858478412,5.56166972563,2.89653948303,0.0,-9.78935775884,2.41050121045,1.81220887671,-2.24544397843,4.64555739821,0.0,756.103651393,750.057738502,755.521358158,749.642702514
87,0.6000000000000002,-27.7364165127,-2.63717769589,0.475337240032,2.73138344762,5.46478493774,3.19676971856,0.0,-9.9563895415,3.80090444455,-0.281518688414,-2.78658751876,4.21981371853,0.0,757.647367683,750.064831815,779.086203108,749.58279845
87,0.6600000000000003,-33.2757990611,-3.22324545134,0.741113323603,2.64536522021,0.0748960234808,3.47541458053,0.0,-9.48752146584,4.78221603598,-2.71659824523,-5.37017331509,3.76299404998,0.0,761.566202196,750.128214929,873.80958725,749.571988431
87,0.7200000000000003,-40.2883786645,-3.76401263925,1.00253945292,2.41633136791,2.13267402592,3.73146313674,0.0,-8.49355901533,3.56201963984,-4.43097540737,-9.20709242477,3.27135461513,0.0,765.417202171,750.10370119,941.253859838,749.409185995
87,0.7800000000000004,-47.4324713109,-4.23562132991,1.18311168767,2.16793140731,3.24260463109,3.96285630233,0.0,-7.16503508608,2.7375321018,-3.71047535015,-12.4196156084,2.7473497547,0.0,768.627463089,749.641321592,948.783739036,749.053383474
87,0.8400000000000004,-53.8123557286,-4.61513281144,1.35463482741,1.96996456455,3.35484703386,4.16413087063,0.0,-5.43397094895,3.02232913257,-2.94255229405,-14.7412285275,2.21502968657,0.0,770.954729915,749.691970272,950.012967372,749.495245715
87,0.9000000000000005,-59.389419006,-4.88183267743,1.54133045728,1.80878446155,2.83785255973,4.32996042819,0.0,-3.42337662368,3.12622292423,-2.47216824967,-16.2820235758,1.70574440032,0.0,771.649023277,749.954492456,950.299025779,749.993670714
87,0.9600000000000005,-63.9146430188,-5.02202524426,1.71913857622,1.66434688471,2.00133443713,4.46354004746,0.0,-1.22697196522,2.74779997225,-2.42719760651,-17.2597813535,1.20810519551,0.0,772.21015378,749.922662747,950.228733831,749.631302572
87,1.0200000000000005,-67.1922530414,-5.02661657153,1.86928690532,1.50538998903,1.01333394139,4.56890376433,0.0,1.08420524156,2.28247771748,-2.94091708766,-17.8586916403,0.699512391567,0.0,773.707676419,750.093365776,950.174442749,749.483701902
87,1.0800000000000005,-69.3328595372,-4.89123314574,1.99928901608,1.3060269696,6.23969001175,4.65259657368,0.0,3.42759043861,2.1012422639,-3.70723989096,-18.2255152809,0.135400855429,0.0,776.802402776,750.058845888,950.285453435,749.173459456
87,1.1400000000000006,-70.5157030121,-4.61569984384,2.12554279854,1.06344064507,5.14887970953,4.72193583329,0.0,5.74978991714,2.105918763,-4.35124636024,-18.4336732135,-0.533651722913,0.0,782.213638889,750.39433153,950.074632699,749.429795762
87,1.2000000000000006,-70.74741576,-4.20229337502,2.24971904816,0.784361247513,4.04272528431,4.79575221494,0.0,8.01668200781,2.01391723702,-4.97000894749,-18.5586820275,-1.39307835961,0.0,791.450534045,750.397565087,950.151888037,749.397493261
87,1.2600000000000007,-70.0333888157,-3.6560195259,2.36711247868,0.462317841791,2.92846782041,4.9031472247,0.0,10.1624832172,1.9161749623,-5.81278455071,-18.6210248789,-2.52578369914,0.0,805.5400552,750.507828399,949.886581182,749.672427492
87,1.3200000000000007,-68.6219778614,-2.98684190464,2.48865551212,0.0831428819102,1.81099772742,5.12120477728,0.0,12.1018421624,2.24321644697,-6.81948353975,-18.6310213166,-4.07689817741,0.0,827.758276838,750.336919812,948.970567395,750.001063199
87,1.3800000000000008,-65.1166486522,-2.20705964876,2.65180990983,0.0,0.694941830296,5.47987641356,0.0,13.8455391343,3.29705693729,-7.12126942581,-18.5747078538,-6.04092292693,0.0,853.761858449,750.791178542,946.253109431,750.151456312
88,0.06,-26.8197488111,-0.00112000659542,0.00116770342874,0.0598133873134,0.0698682641369,0.0886674505355,0.0,-0.0686947294638,0.0683573333477,1.99096150488,-0.71032335183,0.671782389265,0.0,903.052874474,929.790329644,786.735840475,753.079952996
88,0.12000000000000001,-26.0784593021,-0.0137633269167,0.0111222907134,0.237825241312,0.0944805802365,0.219705351285,0.0,-0.399118321368,0.274705360292,3.9311749005,-1.40862747754,1.3517405579,0.0,901.759038246,929.239051563,786.760684969,753.161676172
88,0.18,-24.8875905164,-0.0565243636639,0.0340061042833,0.52809962342,0.0517371450834,0.41730448366,0.0,-1.09208335692,0.473132520368,5.7191944845,-1.97344867999,2.12935340984,0.0,891.51032738,924.095307964,781.330310677,752.90921717
88,0.23999999999999996,-23.4604316831,-0.155408433944,0.0644175057302,0.91472505273,6.22186426647,0.861883472009,0.0,-2.33066762589,0.507369468755,7.08310955556,-2.2233049941,3.44828723004,0.0,850.681707327,908.975384695,766.228573597,751.561802263
88,0.3,-22.127666314,-0.349488086887,0.0920943482222,1.35670289349,6.08785478233,1.54084566292,0.0,-4.24684192989,0.416814695555,7.45176648467,-2.28944083421,5.07025521825,0.0,794.891104322,875.023137126,756.972529296,750.569222602
88,0.36000000000000004,-21.3930121104,-0.66664419805,0.118170588993,1.78146325032,5.95025183049,1.93906120199,0.0,-6.31076467754,0.486965759307,6.58774000505,-2.30251194094,5.76138174132,0.0,765.859560149,814.973438583,753.841485754,749.852460102
88,0.4200000000000001,-21.6634011485,-1.09907418201,0.15700012369,2.13296288926,5.81202010808,2.29167771695,0.0,-8.05002082647,0.861000082931,5.04902229389,-2.30664831044,5.48643208841,0.0,757.315777096,764.582155142,753.137470439,749.549253396
88,0.48000000000000015,-23.1680925103,-1.62244190531,0.229724102974,2.37879977389,5.67310678867,2.64552493035,0.0,-9.3114519607,1.62524281621,3.10064495375,-2.34271373654,5.03528093754,0.0,755.267093714,751.718466806,754.942777382,749.769305281
88,0.5400000000000001,-26.1086482767,-2.2037450481,0.360454260844,2.50137896571,5.54211052164,2.96782812809,0.0,-9.96988544371,2.781902166,0.980827341471,-2.65072246292,4.62036393156,0.0,755.316673585,750.627994449,768.035166114,749.457642613
88,0.6000000000000002,-30.6704648894,-2.80560072949,0.567616546323,2.49337858809,5.76920964349,3.2608531248,0.0,-9.9952750326,4.06184592941,-1.29913402286,-4.2347663569,4.24495076607,0.0,755.41902664,750.213200413,828.955998848,749.533409098
88,0.6600000000000003,-36.9287264415,-3.38971615301,0.819373460575,2.33859657448,1.36679529602,3.52864370191,0.0,-9.3962391745,3.7285097504,-3.73116553903,-7.87316515996,3.8968095763,0.0,755.991319459,750.132247247,925.961437409,749.735260149
88,0.7200000000000003,-43.9604561899,-3.92425479478,0.988991152604,2.10324455769,2.84127758664,3.77400506765,0.0,-8.37013871467,2.12651405467,-3.71269478454,-11.3465172601,3.56525739485,0.0,757.148002547,750.38520688,947.00493522,749.848330006
88,0.7800000000000004,-50.3672509809,-4.38556586642,1.10781553532,1.91150515406,3.26064584928,3.99885816641,0.0,-6.94663865203,1.97666914545,-2.70178455147,-13.9692188052,3.24074010605,0.0,757.924241839,749.96438476,949.201603962,749.862598306
88,0.8400000000000004,-55.8917200839,-4.75035886794,1.23028108264,1.77283073121,2.92993283045,4.20162356412,0.0,-5.16839106679,2.05620362883,-1.96750805968,-15.7688795607,2.94804935475,0.0,757.88843416,750.129728014,949.668281118,749.772982322
88,0.9000000000000005,-60.3702866575,-5.00021860518,1.34400976291,1.66625103771,2.18670405681,4.38458842856,0.0,-3.12615147557,1.66547946193,-1.67508533164,-16.9306103218,2.68655187001,0.0,757.594886685,750.248230662,949.757557188,749.554805482
88,0.9600000000000005,-63.5793306513,-5.12143814499,1.42633277955,1.55718002703,1.24286107099,4.55026683566,0.0,-0.892703440474,1.1020896608,-2.05455219403,-17.6506514308,2.45066840425,0.0,757.052137518,750.046378045,949.960270723,749.678708559
88,1.0200000000000005,-65.6122280679,-5.10539621295,1.48412092282,1.41242447569,0.207760676112,4.7005875608,0.0,1.43353349549,0.88680087759,-2.77031280233,-18.0972355788,2.23680709687,0.0,756.664567816,749.958974109,950.21750383,749.30170475
88,1.0800000000000005,-66.6608196325,-4.94938641382,1.53673673508,1.2297951598,5.41073969158,4.83826964045,0.0,3.76134207398,0.846197920213,-3.27365568467,-18.3562761814,2.01943389266,0.0,757.504178327,749.976637501,950.134480504,749.559026042
88,1.1400000000000006,-66.653188504,-4.65541706182,1.57816995603,1.01998655561,4.30979618312,4.96479068919,0.0,6.02140116188,0.480569357929,-3.77007900106,-18.5047216612,1.76953156731,0.0,759.970002675,750.289003494,949.979648477,749.620041316
88,1.2000000000000006,-65.5509908305,-4.23004290828,1.59307346908,0.765488171176,3.19887753761,5.08233734591,0.0,8.12606839213,0.0653136720433,-4.80374338579,-18.5944356649,1.44079107606,0.0,764.510156385,750.436080802,949.968497749,749.498990099
88,1.2600000000000007,-63.7796057071,-3.68461158708,1.60078506831,0.436720774739,2.08257358288,5.19750019634,0.0,10.0271272196,0.32970359106,-6.1358135455,-18.6359666876,0.9609010772,0.0,772.426181749,750.49361196,949.673622004,749.73273445
88,1.3200000000000007,-61.8850851039,-3.02885846935,1.64977042789,0.0437262879518,0.964420042392,5.3393653895,0.0,11.8154281941,1.37565151341,-6.78900661877,-18.6358377188,0.187298532253,0.0,786.606513715,750.25209179,948.568424901,749.731979554
88,1.3800000000000008,-57.9345136666,-2.27041659699,1.76142726836,0.0,6.13285345711,5.63807232713,0.0,13.3906217143,2.18736646292,-5.99885735259,-18.5454748988,-1.18749549791,0.0,814.155317858,750.006746214,944.743442432,750.070009181
89,0.06,-26.8189070735,-0.00092120292757,0.000950028953112,0.0597677244552,0.0558648144873,0.0738852134135,0.0,-0.0566316983028,0.0554768895438,1.98997392034,-0.642133171379,0.608454091885,0.0,904.708472557,928.911345424,784.013699986,753.549313692
89,0.12000000000000001,-26.0625008162,-0.0114775429172,0.00890799629641,0.237896287961,0.070354259498,0.188164165048,0.0,-0.335622246491,0.217218558767,3.9381234802,-1.26964147855,1.23391705877,0.0,903.345227718,928.568942132,783.887265948,753.698379992
89,0.18,-24.8170070807,-0.0478983345515,0.0266250425878,0.529326739444,0.0276439642651,0.36802094461,0.0,-0.938829497083,0.358868367171,5.7544274443,-1.78230609685,1.97247344447,0.0,892.897848986,923.681941174,779.284771306,753.619538513
89,0.23999999999999996,-23.2783208806,-0.134435477464,0.0488142107489,0.919485647141,6.2078735474,0.813912701798,0.0,-2.07615610767,0.351365570106,7.17127058198,-2.00899963928,3.31460268279,0.0,848.993541827,907.931350999,764.918513839,751.851102602
89,0.3,-21.7809137426,-0.311596005375,0.0665608514079,1.3683816516,6.08673518527,1.55525269999,0.0,-3.95344626727,0.246471645836,7.58071552746,-2.05991549869,5.05764158668,0.0,789.377357339,874.683124215,755.792014638,750.721693036
89,0.36000000000000004,-20.8671198755,-0.611256021625,0.0828164146815,1.79918960641,5.96298200781,2.01113142581,0.0,-6.01448912174,0.334730191788,6.64269550139,-2.06831329352,5.95333585979,0.0,760.933521861,819.869581263,753.206948794,750.090549483
89,0.4200000000000001,-20.9780459275,-1.02409454547,0.113549222185,2.14989834615,5.83874140076,2.37074947091,0.0,-7.68504388874,0.741398325662,4.96965108012,-2.07577633877,5.75592905253,0.0,754.205377858,766.800292126,752.999706309,749.906427318
89,0.48000000000000015,-22.3270444227,-1.52201898714,0.179509617964,2.38735125774,5.71379371797,2.73917668067,0.0,-8.81927681775,1.51457603893,2.90254328399,-2.100700992,5.31713524422,0.0,752.749109978,751.725024049,754.176224737,750.204879476
89,0.5400000000000001,-25.0712083804,-2.06841285321,0.302786192456,2.49515744365,5.5889031959,3.07751130736,0.0,-9.29171514311,2.63876922957,0.691197426108,-2.26440525751,4.90967658503,0.0,752.515709573,750.032707055,761.02092407,750.182312195
89,0.6000000000000002,-29.3336345056,-2.62276700383,0.500917340992,2.47066276136,5.57606989817,3.38644512792,0.0,-9.08810860583,3.96021478389,-1.50053618801,-3.18648728248,4.54833361411,0.0,752.641615707,749.87702625,797.902377062,750.361923433
89,0.6600000000000003,-35.1578760398,-3.14475494238,0.763278031883,2.30875640928,0.686658181709,3.67059330862,0.0,-8.2296187226,4.34207395321,-3.95401193751,-6.33082453943,4.22006288987,0.0,753.099550169,749.90401418,899.854953828,749.886648077
89,0.7200000000000003,-41.9855652127,-3.60082390109,0.980545932963,2.02983447663,2.53420846828,3.93389363044,0.0,-6.93776850123,2.86788720227,-4.85056956324,-10.0436889172,3.9050565886,0.0,754.120349874,749.823349514,943.966605193,750.267569993
89,0.7800000000000004,-48.4449908397,-3.96960331192,1.13607779453,1.75903730906,3.36146057142,4.17813142114,0.0,-5.29128347505,2.5249293881,-4.16724226809,-13.0266131893,3.59209146244,0.0,755.429988607,749.62655191,949.082068135,750.062666943
89,0.8400000000000004,-54.0797424478,-4.22785757186,1.29554696494,1.52195798834,3.28176204934,4.40371358425,0.0,-3.27347336151,2.7814026061,-3.79929438628,-15.1327166949,3.27779231842,0.0,757.183750188,749.848816539,949.549026198,750.095184253
89,0.9000000000000005,-58.8833599971,-4.35756066762,1.4640039344,1.29423740162,2.66678674606,4.61050070159,0.0,-1.02569152381,2.79148526951,-3.86294024229,-16.5154633377,2.96286967621,0.0,758.806682657,750.100150598,949.67635614,750.242693076
89,0.9600000000000005,-62.7531508654,-4.34887656104,1.62981219468,1.04819039724,1.78429384751,4.79999066115,0.0,1.31801765841,2.77477140269,-4.38902402293,-17.3831477786,2.62977556575,0.0,760.779885372,749.93782098,949.784263319,750.323193337
89,1.0200000000000005,-65.7787398715,-4.20014087571,1.80478501021,0.768237770814,0.776973006766,4.97265554961,0.0,3.6273800419,3.09966290627,-4.88199244778,-17.9115816624,2.26402713751,0.0,763.91298015,750.306132769,949.752848708,750.258307641
89,1.0800000000000005,-67.9810033516,-3.91574454137,2.00028838332,0.475315555484,5.99490865586,5.13307552876,0.0,5.83131358991,3.33949169823,-4.78660455029,-18.2218687335,1.81454035509,0.0,768.575796433,749.83415793,949.564631946,750.294944624
89,1.1400000000000006,-68.9585077864,-3.50379786126,2.18517914489,0.198185719481,4.90260761447,5.29110953751,0.0,7.86877176905,2.65207432796,-4.52358357588,-18.3888141399,1.20753576367,0.0,777.091214313,749.764523113,948.759748093,750.188548379
89,1.2000000000000006,-68.0731035094,-2.97646539732,2.30440902199,0.0,3.7985621743,5.47918583684,0.0,9.65376173313,1.33715708477,-5.3946686666,-18.4621484037,0.312141037214,0.0,791.573935219,749.787894109,947.51003846,750.090722281
90,0.06,-26.8178172854,-0.000712914464442,0.000879832488535,0.0599073044094,0.0512545316275,0.058109194477,0.0,-0.0439749550753,0.0513271993333,1.99492498312,-0.617862393305,0.533459726801,0.0,907.427746186,928.615559112,783.607311,754.302772095
90,0.12000000000000001,-26.0483425797,-0.00900583221617,0.00819304825799,0.238679928441,0.061915614256,0.149336036198,0.0,-0.264663993593,0.198486896433,3.95639397802,-1.21668392941,1.07232568345,0.0,906.761024491,928.416224098,783.581940313,754.80393135
90,0.18,-24.7556451152,-0.0379328405184,0.0242085896754,0.532078342684,0.0190989644612,0.297379482101,0.0,-0.749749433273,0.320991395106,5.80670283737,-1.70698934661,1.72309517915,0.0,896.694117183,923.617249358,778.774673664,754.282795643
90,0.23999999999999996,-23.1103681289,-0.108503987868,0.0436179323934,0.927490618259,6.20296289242,0.733202285354,0.0,-1.73496515193,0.296870178939,7.30493376825,-1.91680980131,3.07577226176,0.0,850.777036891,909.420220773,764.311283066,752.240340938
90,0.3,-21.4370181341,-0.26299245924,0.0577037261286,1.3871103151,6.08736879865,1.60988518328,0.0,-3.57211469916,0.183492905546,7.77132287912,-1.96448369548,5.05246231003,0.0,787.81068873,882.326233032,755.494502552,750.817067841
90,0.36000000000000004,-20.3451976467,-0.539907272421,0.0714839625901,1.82370222396,5.96954310942,2.23528872975,0.0,-5.60663033441,0.330770991154,6.59517224421,-1.96237945242,6.38127337064,0.0,759.02560022,838.118700429,752.569482358,750.217270767
90,0.4200000000000001,-20.3494749861,-0.92055794284,0.105593243225,2.16041423715,5.8521116999,2.62042545811,0.0,-6.99496906345,0.858050716726,4.56386529532,-1.94851343568,6.45094789638,0.0,753.222302859,782.467982134,751.829669371,750.05201583
90,0.48000000000000015,-21.6160539596,-1.36408212076,0.181400943103,2.36603066906,5.73540184405,3.03322899831,0.0,-7.67067377016,1.71730918094,2.26741170984,-1.93922778778,5.99128983623,0.0,751.734372489,755.044422665,751.650725893,749.669025996
90,0.5400000000000001,-24.1809530489,-1.82401441628,0.317020181498,2.43299657103,5.61865564733,3.42128912576,0.0,-7.54185795601,2.82854125472,-0.00962010404322,-1.96342190556,5.51092826317,0.0,751.690323652,750.357313173,753.614690632,750.000002238
90,0.6000000000000002,-27.9952609456,-2.25336113011,0.522509292468,2.37043476766,5.51263118085,3.77371087196,0.0,-6.67072514699,4.01314160473,-2.02188558618,-2.29683976421,5.08271938922,0.0,751.834235801,749.684795301,768.485215915,749.729358108
90,0.6600000000000003,-32.8953231647,-2.61058091185,0.794230257767,2.19508912229,5.83692082884,4.09581938102,0.0,-5.16354645688,4.93591727559,-3.8145329778,-4.02370652635,4.69460316737,0.0,752.52056783,749.557650436,834.298108603,749.648859277
90,0.7200000000000003,-38.5407472859,-2.86174087555,1.09400570306,1.91712405014,1.30988031653,4.39255691042,0.0,-3.17509149623,4.78097969471,-5.32468836834,-7.54542922327,4.32634937207,0.0,753.893647359,749.573982823,920.038324764,749.880594918
90,0.7800000000000004,-44.1566108105,-2.98605392669,1.36425992736,1.5801671647,2.7425130377,4.66890807825,0.0,-0.939920140613,4.34708932547,-5.83881392178,-10.9650171675,3.94192648195,0.0,756.617670278,749.415038524,941.710857216,749.875332328
90,0.8400000000000004,-49.1922078697,-2.97240432721,1.62539445344,1.20986788783,3.20012266016,4.93084196913,0.0,1.38810884087,4.36472691192,-6.59303411385,-13.6061734899,3.48538286246,0.0,762.230066817,749.431090824,944.988763612,749.714983138
90,0.9000000000000005,-53.7678604424,-2.82256359992,1.88761320124,0.776827574878,2.90961797074,5.19340480474,0.0,3.56142633707,4.39582712405,-7.92337894908,-15.4375553394,2.8548606502,0.0,772.914521491,749.533592814,945.394824839,749.744646402
90,0.9600000000000005,-58.2356179321,-2.55349708526,2.1639016826,0.251543625046,2.18016650806,5.51702216267,0.0,5.32139629466,4.95204971766,-9.58812104755,-16.5829771103,1.8361959236,0.0,793.823067509,749.704860644,943.529192622,749.8389317
90,1.0200000000000005,-61.7013661968,-2.19494583445,2.50546279724,0.0,1.23911161125,5.95794716053,0.0,6.52785755398,6.59784611154,-10.5501125597,-17.2159975323,0.365768136357,0.0,817.010872387,749.818054541,939.871703558,749.856248613
91,0.06,-26.8176604897,-0.000687105272504,0.000886306037457,0.0599432262954,0.0516412549305,0.05613327871,0.0,-0.0424050012393,0.0517102160231,1.99613941907,-0.619938718089,0.52338785016,0.0,907.928732697,928.709261693,783.728940718,754.328591216
91,0.12000000000000001,-26.0469962831,-0.00868602966409,0.00827535179128,0.238797685318,0.0637304394181,0.143789460525,0.0,-0.255151448259,0.201216025194,3.95807441315,-1.22734287799,1.04721678174,0.0,907.150675688,928.195435409,783.654213174,754.459084781
91,0.18,-24.7503838316,-0.0366031462333,0.0246372900479,0.532470095121,0.0233555130912,0.288316029652,0.0,-0.724514658145,0.330733634178,5.81467582997,-1.73864614543,1.68946637292,0.0,897.527601697,924.053169106,779.799562476,754.295192639
91,0.23999999999999996,-23.0959812064,-0.105150138991,0.0448951846747,0.928787165354,6.20587265138,0.724586142619,0.0,-1.69380980296,0.314544306385,7.32810931592,-1.95920770665,3.04738046538,0.0,852.961505684,911.600694838,764.854695065,752.19105745
91,0.3,-21.4094322208,-0.257528997986,0.06017749727,1.38972718951,6.08771036564,1.6675141641,0.0,-3.55257909721,0.207879149655,7.76994691098,-2.01489279959,5.12167637756,0.0,790.332078517,888.624353081,755.937838624,750.761202829
91,0.36000000000000004,-20.3319107662,-0.532654495469,0.0765880380094,1.82118462665,5.96671476308,2.40948688595,0.0,-5.53220764265,0.405040989453,6.39657075402,-2.02006631764,6.67438859094,0.0,760.631780606,850.212832091,753.111192485,750.267785642
91,0.4200000000000001,-20.3986561591,-0.900778611911,0.117772498084,2.13895970489,5.845527242,2.82671122129,0.0,-6.6309466395,1.02031131089,4.14485130579,-2.01924324465,6.93483979578,0.0,753.948661792,794.930801317,752.53817015,749.933769885
91,0.48000000000000015,-21.7208165552,-1.31051672853,0.205320668581,2.31626482128,5.72417150517,3.27207592121,0.0,-6.89320759677,1.93790392236,1.76655555727,-2.0301615001,6.44934153941,0.0,752.64197329,758.722290719,752.73883116,749.555857109
91,0.5400000000000001,-24.2343086738,-1.70951580434,0.353732438179,2.35515609088,5.60174820627,3.7019664992,0.0,-6.28189249444,3.0158122001,-0.41778288204,-2.09346622504,5.87642283054,0.0,753.003802676,750.551082832,755.353060301,749.564454719
91,0.6000000000000002,-27.7491677738,-2.04864591886,0.565739539239,2.27521044979,5.49271471267,4.08944900359,0.0,-4.9323164216,4.01764276616,-2.17160004585,-2.47536577414,5.35310198855,0.0,754.077417741,749.736035292,771.147391233,749.685512896
91,0.6600000000000003,-31.9314828091,-2.28911026622,0.828546415142,2.10317592814,5.78940038251,4.44188988267,0.0,-3.03137289862,4.64204399385,-3.51579136851,-4.17155818345,4.85419285503,0.0,756.367375186,749.599728074,833.716802649,749.833883336
91,0.7200000000000003,-36.307995966,-2.40419425058,1.11047658907,1.86267394824,0.962296503539,4.76474935769,0.0,-0.789791074987,4.67477806479,-4.40536397716,-7.43123345659,4.35300068656,0.0,759.462704977,749.426724678,910.1910541,750.293328156
91,0.7800000000000004,-40.3646658943,-2.38240509067,1.39801009812,1.58235178756,2.27640743218,5.06422903804,0.0,1.49409141877,5.02490732475,-5.01539359347,-10.7375781953,3.80844022609,0.0,764.612111161,749.535550106,936.043416738,750.178249555
91,0.8400000000000004,-44.1560918914,-2.2305099939,1.71821332152,1.24274526341,2.6904004441,5.3571626814,0.0,3.5082805254,5.63303574289,-6.41767231132,-13.3121015943,3.12265520725,0.0,774.053893803,749.371061256,939.897750497,750.559764979
